#
#Z	N	BET01	DELB01	GAM01	DELG01	delta-Z	delta-N	beta-eff	
22	20	0.262	0.111	25	13	2	0	0.262	0
22	22	0.24	0.102	24	12	2	2	0.24	0
22	24	0.265	0.099	23	12	2	4	0.265	0
22	26	0.26	0.092	25	13	2	2	0.26	0
22	28	0.222	0.077	27	12	2	0	0.222	0
22	30	0.234	0.085	27	13	2	2	0.234	0
22	32	0.223	0.082	27	13	2	4	0.223	0
22	34	0.225	0.086	27	13	2	6	0.225	0
22	36	0.232	0.096	26	13	2	8	0.232	0
22	38	0.248	0.104	25	13	2	10	0.248	0
22	40	0.246	0.099	25	13	2	10	0.246	0
22	42	0.215	0.083	24	12	2	8	0.215	0
22	44	0.211	0.08	24	12	2	6	0.211	0
22	46	0.213	0.073	24	13	2	4	0.213	0
22	48	0.201	0.064	26	13	2	2	0.201	0
22	50	0.188	0.064	28	13	2	0	0.188	0
22	52	0.191	0.066	28	13	2	2	0.191	0
24	20	0.289	0.111	24	13	4	0	0.289	0
24	22	0.269	0.102	23	12	4	2	0.269	0
24	24	0.333	0.09	19	11	4	4	0.333	0
24	26	0.309	0.097	21	12	4	2	0.309	0
24	28	0.258	0.083	26	12	4	0	0.258	0
24	30	0.26	0.087	25	13	4	2	0.26	0
24	32	0.271	0.088	24	13	4	4	0.271	0
24	34	0.262	0.091	25	13	4	6	0.262	0
24	36	0.293	0.102	23	13	4	8	0.293	0
24	38	0.318	0.101	21	12	4	10	0.318	0
24	40	0.289	0.1	22	12	4	10	0.289	0
24	42	0.261	0.093	22	12	4	8	0.261	0
24	44	0.254	0.089	22	12	4	6	0.254	0
24	46	0.237	0.074	22	12	4	4	0.237	0
24	48	0.221	0.066	24	12	4	2	0.221	0
24	50	0.193	0.063	27	13	4	0	0.193	0
24	52	0.196	0.065	28	13	4	2	0.196	0
24	54	0.203	0.066	26	13	4	4	0.203	0
24	56	0.182	0.066	27	13	4	6	0.182	0
26	20	0.279	0.095	26	13	2	0	0.279	0
26	22	0.269	0.095	24	13	2	2	0.269	0
26	24	0.311	0.097	21	12	2	4	0.311	0
26	26	0.32	0.092	20	12	2	2	0.32	0
26	28	0.278	0.084	27	12	2	0	0.278	0
26	30	0.256	0.079	27	13	2	2	0.256	0
26	32	0.27	0.077	25	13	2	4	0.27	0
26	34	0.27	0.082	25	13	2	6	0.27	0
26	36	0.266	0.086	25	13	2	8	0.266	0
26	38	0.277	0.093	24	13	2	10	0.277	0
26	40	0.287	0.093	23	13	2	10	0.287	0
26	42	0.248	0.086	24	13	2	8	0.248	0
26	44	0.259	0.09	23	12	2	6	0.259	0
26	46	0.239	0.074	23	12	2	4	0.239	0
26	48	0.224	0.062	24	12	2	2	0.224	0
26	50	0.191	0.059	28	12	2	0	0.191	0
26	52	0.19	0.063	29	13	2	2	0.19	0
26	54	0.202	0.062	26	13	2	4	0.202	0
26	56	0.181	0.065	27	13	2	6	0.181	0
26	58	0.184	0.07	27	13	2	8	0.184	0
28	22	0.231	0.08	27	12	0	2	0.231	0
28	24	0.269	0.087	26	12	0	4	0.269	0
28	26	0.284	0.085	26	12	0	2	0.284	0
28	28	0.257	0.078	28	11	0	0	0.257	0
28	30	0.237	0.072	30	13	0	2	0.237	0
28	32	0.25	0.074	28	13	0	4	0.25	0
28	34	0.24	0.071	29	12	0	6	0.24	0
28	36	0.237	0.075	28	13	0	8	0.237	0
28	38	0.243	0.084	27	13	0	10	0.243	0
28	40	0.252	0.088	26	13	0	10	0.252	0
28	42	0.221	0.08	27	13	0	8	0.221	0
28	44	0.217	0.078	26	13	0	6	0.217	0
28	46	0.206	0.066	27	13	0	4	0.206	0
28	48	0.217	0.065	29	13	0	2	0.217	0
28	50	0.179	0.052	32	12	0	0	0.179	0
28	52	0.17	0.056	32	13	0	2	0.17	0
28	54	0.186	0.057	30	13	0	4	0.186	0
28	56	0.176	0.066	29	13	0	6	0.176	0
28	58	0.179	0.068	28	13	0	8	0.179	0
28	60	0.194	0.072	28	13	0	10	0.194	0
28	62	0.223	0.086	27	13	0	12	0.223	0
30	26	0.276	0.086	26	13	2	2	0.276	0
30	28	0.247	0.075	30	13	2	0	0.247	0
30	30	0.258	0.075	29	13	2	2	0.258	0
30	32	0.261	0.07	29	13	2	4	0.261	0
30	34	0.26	0.075	29	13	2	6	0.26	0
30	36	0.248	0.075	29	13	2	8	0.248	0
30	38	0.26	0.086	27	13	2	10	0.26	0
30	40	0.263	0.083	27	13	2	10	0.263	0
30	42	0.239	0.08	26	13	2	8	0.239	0
30	44	0.229	0.078	25	13	2	6	0.229	0
30	46	0.208	0.066	26	13	2	4	0.208	0
30	48	0.196	0.058	28	13	2	2	0.196	0
30	50	0.175	0.049	30	12	2	0	0.175	0
30	52	0.195	0.055	28	13	2	2	0.195	0
30	54	0.213	0.055	26	13	2	4	0.213	0
30	56	0.198	0.062	27	13	2	6	0.198	0
30	58	0.227	0.073	26	13	2	8	0.227	0
30	60	0.229	0.072	28	13	2	10	0.229	0
30	62	0.253	0.08	28	13	2	12	0.253	0
30	64	0.286	0.089	26	13	2	14	0.286	0
30	66	0.297	0.086	24	13	2	16	0.297	0
30	68	0.287	0.084	25	13	2	14	0.287	0
30	70	0.273	0.078	24	13	2	12	0.273	0
30	72	0.254	0.074	24	12	2	10	0.254	0
32	28	0.286	0.08	27	13	4	0	0.286	0
32	30	0.269	0.072	28	13	4	2	0.269	0
32	32	0.303	0.071	28	13	4	4	0.303	0
32	34	0.279	0.07	29	13	4	6	0.279	0
32	36	0.271	0.076	29	13	4	8	0.271	0
32	38	0.279	0.083	28	13	4	10	0.279	0
32	40	0.286	0.083	27	13	4	10	0.286	0
32	42	0.275	0.081	27	13	4	8	0.275	0
32	44	0.261	0.077	26	13	4	6	0.261	0
32	46	0.237	0.068	25	13	4	4	0.237	0
32	48	0.213	0.058	26	13	4	2	0.213	0
32	50	0.199	0.056	28	13	4	0	0.199	0
32	52	0.219	0.059	28	13	4	2	0.219	0
32	54	0.237	0.058	26	13	4	4	0.237	0
32	56	0.228	0.061	27	12	4	6	0.228	0
32	58	0.247	0.067	27	13	4	8	0.247	0
32	60	0.254	0.066	29	13	4	10	0.254	0
32	62	0.27	0.071	29	13	4	12	0.27	0
32	64	0.284	0.075	29	13	4	14	0.284	0
32	66	0.289	0.073	28	13	4	16	0.289	0
32	68	0.284	0.072	29	13	4	14	0.284	0
32	70	0.281	0.071	27	13	4	12	0.281	0
32	72	0.258	0.067	26	13	4	10	0.258	0
32	74	0.244	0.068	25	13	4	8	0.244	0
32	76	0.235	0.068	25	12	4	6	0.235	0
32	78	0.21	0.062	26	13	4	4	0.21	0
32	80	0.191	0.062	27	13	4	2	0.191	0
34	30	0.274	0.077	29	13	6	2	0.274	0
34	32	0.286	0.071	29	13	6	4	0.286	0
34	34	0.276	0.074	30	13	6	6	0.276	0
34	36	0.271	0.081	29	13	6	8	0.271	0
34	38	0.286	0.095	29	13	6	10	0.286	0
34	40	0.299	0.094	27	13	6	10	0.299	0
34	42	0.275	0.085	28	13	6	8	0.275	0
34	44	0.263	0.079	27	13	6	6	0.263	0
34	46	0.228	0.068	27	13	6	4	0.228	0
34	48	0.206	0.06	27	12	6	2	0.206	0
34	50	0.186	0.053	29	12	6	0	0.186	0
34	52	0.2	0.058	31	13	6	2	0.2	0
34	54	0.22	0.054	29	13	6	4	0.22	0
34	56	0.218	0.06	28	13	6	6	0.218	0
34	58	0.24	0.067	28	13	6	8	0.24	0
34	60	0.251	0.069	30	13	6	10	0.251	0
34	62	0.278	0.08	30	14	6	12	0.278	0
34	64	0.294	0.086	28	13	6	14	0.294	0
34	66	0.299	0.082	28	13	6	16	0.299	0
34	68	0.292	0.076	29	13	6	14	0.292	0
34	70	0.294	0.072	28	13	6	12	0.294	0
34	72	0.264	0.072	26	13	6	10	0.264	0
34	74	0.226	0.063	26	13	6	8	0.226	0
34	76	0.216	0.063	26	13	6	6	0.216	0
34	78	0.18	0.054	28	13	6	4	0.18	0
34	80	0.154	0.047	29	12	6	2	0.154	0
36	30	0.275	0.082	29	13	8	2	0.275	0
36	32	0.285	0.077	29	13	8	4	0.285	0
36	34	0.281	0.084	30	13	8	6	0.281	0
36	36	0.288	0.095	30	13	8	8	0.288	0
36	38	0.329	0.127	26	14	8	10	0.329	0
36	40	0.346	0.117	24	13	8	10	0.346	0
36	42	0.287	0.1	27	13	8	8	0.287	0
36	44	0.254	0.086	27	13	8	6	0.254	0
36	46	0.224	0.074	27	13	8	4	0.224	0
36	48	0.184	0.058	28	13	8	2	0.184	0
36	50	0.165	0.047	29	12	8	0	0.165	0
36	52	0.173	0.052	31	13	8	2	0.173	0
36	54	0.205	0.056	30	13	8	4	0.205	0
36	56	0.203	0.061	29	13	8	6	0.203	0
36	58	0.237	0.073	29	13	8	8	0.237	0
36	60	0.258	0.077	31	14	8	10	0.258	0
36	62	0.297	0.093	29	14	8	12	0.297	0
36	64	0.337	0.102	25	14	8	14	0.337	0
36	66	0.321	0.094	26	14	8	16	0.321	0
36	68	0.303	0.084	28	14	8	14	0.303	0
36	70	0.279	0.074	30	14	8	12	0.279	0
36	72	0.238	0.069	29	13	8	10	0.238	0
36	74	0.206	0.062	28	13	8	8	0.206	0
36	76	0.185	0.057	28	13	8	6	0.185	0
36	78	0.157	0.047	29	13	8	4	0.157	0
38	32	0.302	0.086	29	13	10	4	0.302	0
38	34	0.307	0.102	29	13	10	6	0.307	0
38	36	0.355	0.134	26	14	10	8	0.355	0
38	38	0.462	0.123	17	11	10	10	0.462	0
38	40	0.413	0.117	18	12	10	10	0.413	0
38	42	0.311	0.116	25	13	10	8	0.311	0
38	44	0.238	0.086	27	13	10	6	0.238	0
38	46	0.192	0.067	28	13	10	4	0.192	0
38	48	0.17	0.058	29	13	10	2	0.17	0
38	50	0.153	0.045	28	12	10	0	0.153	0
38	52	0.163	0.054	30	13	10	2	0.163	0
38	54	0.195	0.057	29	13	10	4	0.195	0
38	56	0.194	0.064	29	13	10	6	0.194	0
38	58	0.229	0.078	28	13	10	8	0.229	0
38	60	0.294	0.099	26	14	10	10	0.294	0
38	62	0.37	0.095	19	13	10	12	0.37	0
38	64	0.403	0.09	16	11	10	14	0.403	0
38	66	0.39	0.094	18	12	10	16	0.39	0
38	68	0.354	0.091	22	13	10	14	0.354	0
38	70	0.287	0.077	28	14	10	12	0.287	0
38	72	0.227	0.072	29	13	10	10	0.227	0
38	74	0.188	0.059	30	13	10	8	0.188	0
38	76	0.166	0.05	30	13	10	6	0.166	0
40	34	0.328	0.102	27	13	10	6	0.328	0
40	36	0.368	0.123	24	13	10	8	0.368	0
40	38	0.442	0.12	17	11	10	10	0.442	0
40	40	0.417	0.119	18	12	10	10	0.417	0
40	42	0.306	0.108	25	13	10	8	0.306	0
40	44	0.234	0.082	27	13	10	6	0.234	0
40	46	0.187	0.066	28	13	10	4	0.187	0
40	48	0.162	0.057	29	13	10	2	0.162	0
40	52	0.163	0.053	29	13	10	2	0.163	0
40	54	0.195	0.057	28	13	10	4	0.195	0
40	56	0.197	0.064	28	13	10	6	0.197	0
40	58	0.234	0.077	27	13	10	8	0.234	0
40	60	0.312	0.094	23	13	10	10	0.312	0
40	62	0.367	0.085	19	12	10	12	0.367	0
40	64	0.394	0.085	17	11	10	14	0.394	0
40	66	0.375	0.087	20	12	10	16	0.375	0
40	68	0.334	0.081	24	13	10	14	0.334	0
40	70	0.296	0.077	27	13	10	12	0.296	0
40	72	0.227	0.067	30	13	10	10	0.227	0
40	74	0.197	0.061	30	13	10	8	0.197	0
40	76	0.169	0.05	30	13	10	6	0.169	0
42	36	0.293	0.106	28	13	8	8	0.293	0
42	38	0.305	0.115	26	13	8	10	0.305	0
42	40	0.31	0.111	25	13	8	10	0.31	0
42	42	0.28	0.093	27	12	8	8	0.28	0
42	44	0.233	0.078	27	13	8	6	0.233	0
42	46	0.186	0.066	27	13	8	4	0.186	0
42	48	0.159	0.057	29	13	8	2	0.159	0
42	52	0.16	0.051	28	12	8	2	0.16	0
42	54	0.197	0.057	26	13	8	4	0.197	0
42	56	0.208	0.067	26	13	8	6	0.208	0
42	58	0.231	0.072	26	13	8	8	0.231	0
42	60	0.282	0.082	24	13	8	10	0.282	0
42	62	0.343	0.086	20	12	8	12	0.343	0
42	64	0.353	0.086	21	12	8	14	0.353	0
42	66	0.33	0.083	24	12	8	16	0.33	0
42	68	0.302	0.073	28	12	8	14	0.302	0
42	70	0.28	0.068	30	12	8	12	0.28	0
42	72	0.228	0.062	30	13	8	10	0.228	0
42	74	0.193	0.055	30	13	8	8	0.193	0
42	76	0.17	0.051	30	13	8	6	0.17	0
44	40	0.244	0.084	28	13	6	10	0.244	0
44	42	0.239	0.08	27	13	6	8	0.239	0
44	44	0.228	0.083	26	12	6	6	0.228	0
44	46	0.193	0.07	25	13	6	4	0.193	0
44	48	0.151	0.052	28	13	6	2	0.151	0
44	52	0.151	0.047	27	12	6	2	0.151	0
44	54	0.191	0.055	25	13	6	4	0.191	0
44	56	0.204	0.065	25	12	6	6	0.204	0
44	58	0.23	0.073	24	13	6	8	0.23	0
44	60	0.258	0.077	24	13	6	10	0.258	0
44	62	0.306	0.082	22	12	6	12	0.306	0
44	64	0.321	0.079	22	12	6	14	0.321	0
44	66	0.295	0.071	26	12	6	16	0.295	0
44	68	0.282	0.065	29	12	6	14	0.282	0
44	70	0.263	0.06	30	12	6	12	0.263	0
44	72	0.221	0.062	29	13	6	10	0.221	0
44	74	0.185	0.056	29	13	6	8	0.185	0
44	76	0.163	0.05	28	13	6	6	0.163	0
44	92	0.157	0.057	26	13	6	10	0.157	0
44	94	0.183	0.066	25	13	6	12	0.183	0
44	96	0.225	0.076	23	13	6	14	0.225	0
44	98	0.257	0.076	23	12	6	16	0.257	0
44	100	0.272	0.072	23	12	6	18	0.272	0
44	102	0.282	0.07	24	12	6	20	0.282	0
46	42	0.191	0.07	27	13	4	8	0.191	0
46	44	0.177	0.064	26	13	4	6	0.177	0
46	46	0.183	0.066	25	13	4	4	0.183	0
46	48	0.153	0.052	28	13	4	2	0.153	0
46	54	0.182	0.053	24	13	4	4	0.182	0
46	56	0.188	0.056	25	12	4	6	0.188	0
46	58	0.208	0.064	24	12	4	8	0.208	0
46	60	0.219	0.068	24	13	4	10	0.219	0
46	62	0.246	0.078	24	13	4	12	0.246	0
46	64	0.274	0.082	23	13	4	14	0.274	0
46	66	0.26	0.072	26	13	4	16	0.26	0
46	68	0.249	0.067	27	13	4	14	0.249	0
46	70	0.232	0.061	28	13	4	12	0.232	0
46	72	0.189	0.059	27	13	4	10	0.189	0
46	74	0.168	0.053	27	13	4	8	0.168	0
46	76	0.151	0.047	27	13	4	6	0.151	0
46	92	0.155	0.052	25	13	4	10	0.155	0
46	94	0.181	0.062	24	13	4	12	0.181	0
46	96	0.218	0.071	22	12	4	14	0.218	0
46	98	0.246	0.074	20	12	4	16	0.246	0
46	100	0.266	0.073	19	12	4	18	0.266	0
46	102	0.291	0.074	18	11	4	20	0.291	0
46	104	0.272	0.067	21	12	4	22	0.272	0
46	106	0.263	0.065	22	12	4	20	0.263	0
48	44	0.154	0.055	28	13	2	6	0.154	0
48	46	0.153	0.053	28	13	2	4	0.153	0
48	54	0.164	0.049	27	13	2	4	0.164	0
48	56	0.175	0.05	26	13	2	6	0.175	0
48	58	0.184	0.054	26	13	2	8	0.184	0
48	60	0.191	0.059	25	13	2	10	0.191	0
48	62	0.197	0.064	26	13	2	12	0.197	0
48	64	0.205	0.07	26	13	2	14	0.205	0
48	66	0.203	0.067	26	13	2	16	0.203	0
48	68	0.206	0.066	26	13	2	14	0.206	0
48	70	0.208	0.064	25	13	2	12	0.208	0
48	72	0.159	0.052	28	13	2	10	0.159	0
48	94	0.167	0.055	25	13	2	12	0.167	0
48	96	0.21	0.071	21	13	2	14	0.21	0
48	98	0.25	0.075	18	12	2	16	0.25	0
48	100	0.276	0.074	16	11	2	18	0.276	0
48	102	0.298	0.07	15	10	2	20	0.298	0
48	104	0.273	0.066	17	11	2	22	0.273	0
48	106	0.259	0.065	19	11	2	20	0.259	0
48	108	0.239	0.063	21	12	2	18	0.239	0
48	110	0.237	0.063	21	12	2	16	0.237	0
48	112	0.197	0.057	24	12	2	14	0.197	0
48	114	0.163	0.048	25	13	2	12	0.163	0
50	50	0.15	0.036	27	11	0	0	0.15	0
50	56	0.151	0.045	28	13	0	6	0.151	0
50	58	0.162	0.047	28	12	0	8	0.162	0
50	60	0.163	0.05	28	12	0	10	0.163	0
50	62	0.167	0.053	28	12	0	12	0.167	0
50	64	0.172	0.061	28	12	0	14	0.172	0
50	66	0.169	0.061	28	13	0	16	0.169	0
50	68	0.179	0.061	27	13	0	14	0.179	0
50	70	0.166	0.057	27	13	0	12	0.166	0
50	94	0.15	0.05	27	13	0	12	0.15	0
50	96	0.194	0.069	24	13	0	14	0.194	0
50	98	0.244	0.071	18	12	0	16	0.244	0
50	100	0.279	0.067	15	10	0	18	0.279	0
50	102	0.293	0.063	13	9	0	20	0.293	0
50	104	0.309	0.058	13	8	0	22	0.309	0
50	106	0.274	0.06	16	10	0	20	0.274	0
50	108	0.252	0.06	18	11	0	18	0.252	0
50	110	0.224	0.059	21	12	0	16	0.224	0
50	112	0.195	0.055	24	13	0	14	0.195	0
50	114	0.16	0.048	26	13	0	12	0.16	0
52	56	0.175	0.048	26	12	2	6	0.175	0
52	58	0.187	0.053	26	13	2	8	0.187	0
52	60	0.203	0.062	26	13	2	10	0.203	0
52	62	0.224	0.071	25	13	2	12	0.224	0
52	64	0.269	0.081	21	13	2	14	0.269	0
52	66	0.256	0.081	23	13	2	16	0.256	0
52	68	0.23	0.074	25	13	2	14	0.23	0
52	70	0.208	0.061	26	13	2	12	0.208	0
52	72	0.159	0.048	28	13	2	10	0.159	0
52	90	0.155	0.044	24	12	2	8	0.155	0
52	92	0.171	0.05	23	12	2	10	0.171	0
52	94	0.199	0.056	21	12	2	12	0.199	0
52	96	0.243	0.06	17	11	2	14	0.243	0
52	98	0.272	0.059	15	9	2	16	0.272	0
52	100	0.295	0.059	13	8	2	18	0.295	0
52	102	0.305	0.057	12	8	2	20	0.305	0
52	104	0.304	0.056	12	8	2	22	0.304	0
52	106	0.309	0.052	13	8	2	20	0.309	0
52	108	0.269	0.055	16	10	2	18	0.269	0
52	110	0.243	0.054	20	11	2	16	0.243	0
52	112	0.214	0.052	23	13	2	14	0.214	0
52	114	0.175	0.047	27	13	2	12	0.175	0
52	116	0.15	0.042	28	13	2	10	0.15	0
54	56	0.223	0.05	22	12	4	6	0.223	0
54	58	0.242	0.057	21	12	4	8	0.242	0
54	60	0.276	0.068	19	12	4	10	0.276	0
54	62	0.302	0.074	18	11	4	12	0.302	0
54	64	0.311	0.072	18	11	4	14	0.311	0
54	66	0.314	0.076	19	12	4	16	0.314	0
54	68	0.295	0.071	20	12	4	14	0.295	0
54	70	0.269	0.063	21	12	4	12	0.269	0
54	72	0.207	0.055	26	13	4	10	0.207	0
54	74	0.18	0.05	27	13	4	8	0.18	0
54	76	0.16	0.045	27	13	4	6	0.16	0
54	86	0.151	0.037	23	13	4	4	0.151	0
54	88	0.18	0.04	20	11	4	6	0.18	0
54	90	0.198	0.045	19	11	4	8	0.198	0
54	92	0.222	0.048	18	10	4	10	0.222	0
54	94	0.245	0.052	16	10	4	12	0.245	0
54	96	0.273	0.052	14	9	4	14	0.273	0
54	98	0.29	0.053	13	8	4	16	0.29	0
54	100	0.307	0.054	12	7	4	18	0.307	0
54	102	0.313	0.054	11	7	4	20	0.313	0
54	104	0.31	0.053	12	7	4	22	0.31	0
54	106	0.311	0.052	12	8	4	20	0.311	0
54	108	0.275	0.051	16	10	4	18	0.275	0
54	110	0.253	0.049	18	11	4	16	0.253	0
54	112	0.23	0.047	21	12	4	14	0.23	0
54	114	0.198	0.045	25	13	4	12	0.198	0
54	116	0.171	0.043	27	13	4	10	0.171	0
56	58	0.289	0.072	19	12	6	8	0.289	0
56	60	0.341	0.076	14	9	6	10	0.341	0
56	62	0.378	0.072	12	8	6	12	0.378	0
56	64	0.37	0.073	13	8	6	14	0.37	0
56	66	0.366	0.076	14	9	6	16	0.366	0
56	68	0.335	0.072	16	10	6	14	0.335	0
56	70	0.298	0.062	18	11	6	12	0.298	0
56	72	0.24	0.055	23	12	6	10	0.24	0
56	74	0.207	0.052	25	13	6	8	0.207	0
56	76	0.18	0.048	26	13	6	6	0.18	0
56	78	0.153	0.044	28	13	6	4	0.153	0
56	86	0.16	0.04	23	13	6	4	0.16	0
56	88	0.194	0.041	20	11	6	6	0.194	0
56	90	0.221	0.051	19	11	6	8	0.221	0
56	92	0.256	0.052	16	10	6	10	0.256	0
56	94	0.29	0.053	13	8	6	12	0.29	0
56	96	0.31	0.051	12	7	6	14	0.31	0
56	98	0.32	0.052	11	6	6	16	0.32	0
56	100	0.33	0.051	10	6	6	18	0.33	0
56	102	0.333	0.052	10	6	6	20	0.333	0
56	104	0.326	0.052	10	6	6	22	0.326	0
56	106	0.307	0.051	12	7	6	20	0.307	0
56	108	0.285	0.049	14	9	6	18	0.285	0
56	110	0.262	0.046	17	10	6	16	0.262	0
56	112	0.24	0.045	19	11	6	14	0.24	0
56	114	0.212	0.044	22	12	6	12	0.212	0
56	116	0.185	0.043	25	13	6	10	0.185	0
56	118	0.156	0.039	27	13	6	8	0.156	0
58	60	0.415	0.073	10	6	8	10	0.415	0
58	62	0.421	0.063	9	5	8	12	0.421	0
58	64	0.418	0.067	10	6	8	14	0.418	0
58	66	0.405	0.071	11	7	8	16	0.405	0
58	68	0.371	0.072	13	8	8	14	0.371	0
58	70	0.316	0.068	17	11	8	12	0.316	0
58	72	0.269	0.06	21	12	8	10	0.269	0
58	74	0.227	0.056	24	13	8	8	0.227	0
58	76	0.19	0.049	26	13	8	6	0.19	0
58	78	0.162	0.045	27	13	8	4	0.162	0
58	86	0.165	0.042	24	12	8	4	0.165	0
58	88	0.205	0.044	20	11	8	6	0.205	0
58	90	0.252	0.058	16	10	8	8	0.252	0
58	92	0.299	0.053	12	7	8	10	0.299	0
58	94	0.327	0.047	10	6	8	12	0.327	0
58	96	0.342	0.049	10	6	8	14	0.342	0
58	98	0.344	0.049	9	5	8	16	0.344	0
58	100	0.35	0.049	9	5	8	18	0.35	0
58	102	0.355	0.051	8	5	8	20	0.355	0
58	104	0.358	0.051	8	5	8	22	0.358	0
58	106	0.326	0.052	11	6	8	20	0.326	0
58	108	0.301	0.051	13	8	8	18	0.301	0
58	110	0.272	0.047	16	9	8	16	0.272	0
58	112	0.249	0.044	17	10	8	14	0.249	0
58	114	0.219	0.043	20	12	8	12	0.219	0
58	116	0.193	0.042	24	12	8	10	0.193	0
58	118	0.163	0.039	26	13	8	8	0.163	0
60	62	0.429	0.057	8	5	10	12	0.429	0
60	64	0.434	0.062	9	5	10	14	0.434	0
60	66	0.423	0.064	10	6	10	16	0.423	0
60	68	0.412	0.068	10	6	10	14	0.412	0
60	70	0.376	0.077	12	8	10	12	0.376	0
60	72	0.311	0.053	17	11	10	10	0.311	0
60	74	0.247	0.059	23	12	10	8	0.247	0
60	76	0.197	0.051	26	13	10	6	0.197	0
60	78	0.167	0.045	27	13	10	4	0.167	0
60	86	0.167	0.044	25	13	10	4	0.167	0
60	88	0.218	0.051	20	11	10	6	0.218	0
60	90	0.28	0.061	14	9	10	8	0.28	0
60	92	0.329	0.052	10	6	10	10	0.329	0
60	94	0.345	0.045	9	5	10	12	0.345	0
60	96	0.353	0.045	9	5	10	14	0.353	0
60	98	0.359	0.047	8	5	10	16	0.359	0
